example_id,label
1013676843,1
2137386373,0
2104046496,0
1131113924,1
1065404710,0
960325006,1
2047843275,1
1133890253,1
2079175719,1
1757750246,1
1161563211,1
1761414536,0
1720964244,0
1785572157,0
2131660830,0
2049717227,0
2136318702,1
953861320,0
2075337485,0
1579455820,0
712628267,1
859828912,1
801260980,1
1188227117,1
1017616943,1
2100292831,0
986157646,0
954666635,0
2133625115,0
2049473132,1
1041536232,0
1159775751,1
1572097443,1
989850768,1
1461975966,1
987049455,0
883870249,1
1690337922,1
1014813706,0
1561249888,0
1744975790,1
1555982648,0
24426376,0
1191031315,0
1633199958,1
1160729063,1
982551975,0
857266886,1
912798484,0
1560481090,0
1713580564,0
1459327448,1
2073493326,0
1062425610,0
1807569995,0
1486052858,0
2104140577,0
1762490858,1
1097809508,0
1754051354,1
962025973,1
1012963778,0
1754147455,0
1039633450,0
1073885412,0
2107761722,0
1019280431,1
1156082626,1
833494842,0
986926447,0
1017640007,1
1488826305,1
1147359751,1
2072595753,1
982455874,0
1104336619,1
957467952,0
1100645420,1
1515754487,1
2134515962,0
1071866351,1
1075590229,1
2017155662,0
1755901280,0
1558628281,0
1057016715,0
947977167,1
1130314372,0
1453476588,1
953683533,0
1731981992,1
1125518984,0
1072995528,1
2075399951,1
2074623464,0
1182718664,1
1039809315,0
2079123825,0
1732009861,0
1161561288,0
1156944645,0
1069331236,0
1457134627,0
2135589400,0
1993379563,0
1729955242,1
2022873614,1
1104395243,0
1515718928,0
953678730,1
1554786205,0
1131210025,0
1070192290,0
1045204370,1
46945929,0
986986988,1
1162515559,0
87260083,1
1561372897,1
1579277074,1
957618829,0
1186647231,1
1042313680,0
2133579851,1
2104013821,1
1804889979,1
1991501768,0
1047108111,0
1150338851,1
1162544391,0
1016634801,1
1993260397,0
1986768844,1
2079235302,0
1097722057,1
1159838214,1
1133860464,0
1801315059,1
1489832472,1
957496783,1
959344786,0
1462988858,0
1156019201,1
1489784910,0
1160608936,0
1573765739,1
984244293,1
1028447146,1
1154113539,1
1041390161,0
1490550338,1
1189272682,1
2102313812,1
84370356,0
2073637478,1
1045233198,1
225308263,1
2080017555,0
1132040330,0
1160673325,1
828008810,0
1161650662,1
2076430238,1
2104935421,0
1450756470,1
1456151525,0
2080936271,1
1714588970,1
1191262913,0
777814289,1
974823346,0
1733706026,0
1043381351,1
1725512538,1
1636000312,0
1516559803,0
1784587129,1
953917058,1
1726324582,0
2136352336,1
1713610355,0
1014871366,1
1075583501,1
2080193418,0
1517393952,1
1019463984,0
1073979593,1
1125633340,0
982310764,0
986216265,0
1068320261,1
1555884625,0
1783756825,0
1070196133,0
1100579111,1
1115096098,0
2107888573,0
1157991173,1
1773161390,1
2101255656,0
2052393610,1
1117807079,0
1125691001,1
2049711460,0
985196645,1
1041567944,0
168764945,0
1558663839,0
1158735947,1
1069215915,1
1071118693,0
2045037155,1
775219158,0
1014811784,0
986005806,0
1455228963,1
2105950238,0
2136355789,0
1098759936,1
1072037412,0
2050499968,0
138858095,1
1771821969,1
1074755117,1
1125634304,1
2105993387,0
1786471653,1
1039662283,0
1745899311,1
1185578600,1
956480045,1
1515571896,1
1174171651,1
2078254120,0
1693917330,1
1456084255,0
2021096251,1
1558599450,1
2134520767,0
1191116843,0
1047072552,0
2079987764,0
2071778999,0
2133611565,1
1097836418,0
1555920185,1
1013744111,1
1555025494,0
168649095,1
1068411558,0
2075368239,0
1182806115,0
2103087418,0
1517482364,0
1463890278,0
1544272649,1
1458374136,1
1754084989,0
1098703239,1
986030794,0
1462073027,1
1046127891,0
2015544066,1
1865948462,1
2101280642,1
1073773938,0
1757780998,1
1187481379,0
1102549159,1
1097992100,0
1156018240,0
1857530676,0
1016633840,1
1042336746,1
1000741516,1
1156143171,1
1059804002,0
1729212387,1
983268878,1
1861433297,0
984393251,1
1105143862,1
955620911,0
1549873357,1
2020977087,0
1729153766,1
2022906288,1
1554939963,0
1561455545,0
1714319677,0
2104946856,1
1454268925,1
1130131784,0
1992437309,0
1162638570,0
1037728871,1
973737803,1
81599793,1
2044946823,1
1555020686,0
1454446709,0
1102461709,0
1760427592,0
1186437734,1
1155216765,0
1096914818,0
1064302443,1
969158568,1
1158016160,0
1097987292,1
2134657702,1
1732846890,0
856105037,1
1464040193,1
1040675177,0
986928369,1
1454393854,1
1131024551,1
1559550840,1
1554879422,0
1457158651,0
2050606152,1
1048087367,1
686206964,1
1463944094,0
202597768,0
2130998702,1
2047664530,0
884228915,1
1147419333,1
1190341315,0
1157067653,0
2073507839,1
990806003,1
2075510465,0
776801395,1
1491623777,0
2138347374,1
2128176246,0
982344396,0
985138985,0
1555948052,1
1559405732,1
954720454,0
986153802,0
1160785760,1
690794778,1
1016723213,0
1017586189,1
1782684352,0
1133766286,1
195696009,1
985175503,0
1631917771,0
1491592062,0
2021768463,0
257085507,0
2071631005,1
1152007147,1
1047104265,1
1150398433,1
2074427516,1
959221778,1
2130899623,1
1716436012,0
2021930399,0
2019093999,0
2133534781,1
1158677325,1
2073731655,1
1729123975,0
1102544357,0
2101374821,0
1101536265,0
1128261675,0
954691621,1
2130805445,1
2072764025,1
1184596458,1
1016512753,0
1039686308,0
2103963753,0
985320616,0
1070103880,0
2015429708,0
1101448817,0
1158852230,0
2080872846,1
1040701124,1
1012873444,0
746709171,0
1335317299,0
1755996421,0
1070160576,0
1460102015,1
2052396493,1
1753969672,1
2077376824,1
2133623193,0
1027374670,0
1992309968,0
1732751752,1
1039543118,0
1011151334,1
1096861962,0
1515546909,1
2135351071,0
1160665637,1
1102484772,0
955527694,1
2019896434,0
1069181320,0
1689420063,1
1018325197,1
1191022666,0
2080171804,1
1487126296,0
1190225997,1
1916801699,0
1039599818,1
1154058760,0
1607940504,0
983409184,0
1076661744,0
1987661612,0
2072610263,1
987109036,0
1155963462,0
1989685478,0
1718643860,1
2070762260,1
2074444716,1
2051290382,1
2135352992,1
1157988291,0
1097724940,0
1689598809,0
1463824929,0
1974983522,0
1993231568,1
1097957504,0
1989683555,0
1130966893,0
1099720937,1
1186583804,1
1155250402,0
985257187,0
978593736,1
1188341475,1
978623527,1
27137357,0
1755993538,1
1044220305,0
1155036098,0
982520262,1
1182859931,0
2051602235,1
1074780106,0
1191114920,0
24844624,1
1718788327,1
1047047566,0
2091347168,1
1072993607,0
1725365507,1
1162549197,1
1602548333,1
1116168574,1
1129299558,1
1557739355,1
1056986924,1
1182921435,0
2046828459,1
2103234452,1
1730908552,1
1154141407,0
2137449798,0
1045263949,1
1559497027,0
1069326430,0
1160666598,0
984311566,0
977559630,1
2071693470,1
1717389324,1
920241746,0
958389552,1
27082263,1
2051564268,0
1785604828,0
1013772943,1
1039627684,0
1489803642,0
973865546,1
2075444254,1
1101419026,0
2022844782,0
1514740631,1
1731917605,1
1027493834,1
2134649444,1
1046092331,1
1492604957,0
1073855623,1
1489742139,1
1335171230,1
1693887539,1
1044160721,1
1100493583,1
1759682814,1
1010973548,1
1000788031,0
1757840577,0
1693976912,1
984369226,0
1986792869,1
2130955361,1
2044948745,1
1088522526,0
1130130820,1
986242215,1
2104903707,1
1101471878,0
1830867731,0
961959667,0
1105318763,0
2072800445,0
1488849368,0
956454098,0
960293290,0
990861742,1
1159840137,1
1485154324,0
1461173529,0
988033516,0
1760456419,0
2135337522,1
1335316340,0
1686887828,0
1861271275,1
1487133511,1
1635646134,1
989013739,1
1994985393,1
1760546755,1
1685874934,1
1771757899,1
1775571147,0
1045108268,1
2104128181,0
1784562144,0
986217227,0
2127992694,1
1129333192,0
742151148,0
1975043104,1
2105982912,1
2130023287,1
1831910416,0
1161653545,0
2051356693,0
1011030248,0
1186383919,0
1133888332,0
1730196454,1
1554909213,0
2078253160,1
1544183276,1
1069153449,1
2103062432,0
1160614702,0
1555027416,1
1161716008,0
2022013519,1
168380976,0
2021976038,1
1133945032,0
1893607577,0
2070976564,0
1562411737,0
2135617268,0
1156172962,0
1096913856,1
989731603,1
749125556,1
1556815834,0
1098911777,0
1104278959,1
1132849492,1
1459148704,0
2107852055,1
2023616466,0
1753940839,0
1733734855,1
1156979239,0
1459177534,1
1949942358,0
2047687594,1
801971476,1
2020077103,1
1485127415,1
984394210,0
1162426188,1
2019242954,0
1558659032,0
953892072,0
1920406410,0
1071148485,0
1891849908,0
2075512387,0
1486115324,0
1131977863,0
1047018737,0
1127422723,1
1728171627,1
85557508,1
2049622087,1
2077300809,1
2075455689,0
2101195112,0
1607970295,1
1728342685,0
1129301478,0
2130832352,1
1070223041,1
1011092712,1
1786435132,1
1731922409,0
1187449668,0
955737191,0
1459264983,1
2131827557,1
1757807903,0
1760612101,0
1457449656,1
955592080,1
1950942185,1
1726407231,1
58745608,1
775043726,1
2136379244,1
1760606335,1
1128379881,1
1015621907,0
1045202448,1
1451652122,0
1040644422,1
915683723,1
1073707628,1
1760668800,0
953648939,1
2073747127,0
1015792002,1
2106089974,1
1047908623,0
1031115269,1
1987573201,0
1069124618,0
1714205001,1
1454417881,1
2103132490,0
2138377163,0
1048086408,1
1757628196,0
1514681050,1
2045869383,1
1730907591,0
1514616661,0
2129158386,1
1754201270,0
2134467816,0
1733798279,0
1101594888,1
1188463522,0
990622453,0
2044833424,1
2130821879,1
1161656428,0
1486914875,1
1557615389,0
2077348954,1
1155929829,0
988867664,1
1459417784,1
167901006,1
1019254487,1
1097784521,1
989816171,0
2080190536,0
948875385,1
2134551518,1
834354293,0
1799612484,0
1562179177,1
1073916167,0
1103266065,1
2105785809,1
1562349272,1
2102253270,1
1986738092,0
1100666561,0
2135542214,0
1069266846,0
1190166415,0
1513731581,1
2101340225,1
1076630991,1
1514768501,1
2022727542,1
1047110991,1
2072674651,1
2052423402,0
2016442602,0
1450518142,0
2135576811,1
230511935,0
953682571,0
2107607474,1
1749533813,1
2105782926,0
1099811273,1
2136427391,1
1754921062,0
2078203757,1
1092991176,0
1806467728,0
1513903600,0
955646858,1
943499938,1
1127359299,0
1191083207,1
1044424997,1
912019430,0
958266544,1
1457388151,0
1562447294,0
264563048,1
1042429961,1
1863042011,0
988001804,0
959430312,0
1223675,1
1101532422,1
1068436544,0
1515633399,1
1133797035,1
1463974845,0
1761597126,1
2079089231,0
1043414987,1
1756709480,1
1733885730,0
205487495,1
54072909,1
1758822719,0
1018508751,1
1762488936,1
1071953805,1
1157096483,1
2078098535,0
741257418,1
2100437940,1
1158879138,0
1131148522,0
46821000,1
1554871731,0
961309069,0
1992214830,0
2073749048,0
1757871329,1
2079179563,1
1489658531,0
1762517764,0
988744658,0
987169578,1
228972556,0
1993108560,1
1185728516,1
956426229,1
1988523628,1
1949167792,1
1188225195,0
987851890,1
1762487012,0
2045932807,1
1011176321,1
2037753159,1
1072998412,0
1041653472,1
1127391970,1
1105291856,1
2133686620,0
2106824652,1
1758670883,1
1732813255,1
1975877252,1
1460315356,1
1132817778,1
2079046080,1
1006074105,0
2079144968,1
986155722,0
1070968780,1
1191055338,0
1070078892,1
1557793171,0
2100436980,1
1686375719,1
319884935,1
1156943683,1
1756738311,0
169718257,1
2101391253,0
2128944085,1
1464836861,0
1189240011,0
1916861281,1
1155907726,1
1486857217,0
1554993778,1
2103122013,1
1458405851,1
1187569790,1
2076309153,1
1130964968,0
2132615104,1
1103497669,0
2075438486,1
1759509834,1
1462071104,1
2130082870,0
1456217360,1
1725517344,1
954609939,0
2106041531,0
1046241289,0
2104044575,0
1464783046,0
1556810071,0
2078229134,1
1155035135,0
1755809025,0
1783551171,1
983356332,1
2107767488,1
1182747492,0
2136325998,0
989670102,1
1806616683,1
2135528856,1
1131057227,1
2077202882,0
1786349604,0
2049475053,0
1188345319,1
1451531996,0
2078158117,0
1557556765,1
2022666037,1
1044251055,1
2103157476,0
858574376,0
1129296675,0
2101448913,1
1069180359,1
1555802940,1
2022696790,0
1517364162,1
1071115812,0
26392582,0
983208337,0
2128081105,1
1729029799,0
1156859116,0
2016377252,1
1074637877,1
2020136685,0
2077438327,0
2102292575,0
1807749915,1
2101359540,0
2016290764,1
799409450,0
983477415,0
1461947134,1
2100410071,1
983349604,0
1187575556,0
231802701,1
1155936556,1
958267503,0
1015526768,1
955593041,0
2068110188,0
990618609,1
1016661709,0
1101509359,0
2103086456,1
1048055657,1
1947112213,0
1783486785,0
1785369383,1
1729210466,1
1131237895,0
801201398,1
2105857019,0
1988642794,0
32173210,1
2106972644,0
1456949155,1
2023829808,0
961246604,0
912887857,0
1561485336,1
1762309227,0
1761354957,1
953865163,0
2077239304,1
2135336561,0
956572298,0
1463854721,1
1075591190,0
2006442818,1
1047075437,1
2070794935,0
985137065,0
1786523547,1
2050578282,0
2136254314,1
1461982693,0
1125516098,0
1162427150,0
960238514,1
956449291,1
984221230,1
990594583,0
2015339373,0
2102285945,0
1761321319,1
1515725657,0
1010944718,0
1013949764,0
1152215684,1
2047908151,0
1100615628,0
961960626,1
1786348642,1
1725362621,0
118001081,0
1600582127,1
976546736,1
2079182448,0
144812981,0
1126437697,0
986090377,1
1018563528,0
1075761284,1
1102369455,0
2131875037,1
1075763208,1
1728140872,1
2135622073,0
1486169141,1
2105010283,1
962050959,0
1162603974,0
24520237,1
1602339796,0
2076468583,1
1071924975,1
1132073001,0
982366500,0
1018445325,0
2131764524,1
962057687,0
1102552042,1
1762369771,0
1490818458,1
1687507777,0
1729244100,0
314582137,1
2075410617,1
957434315,0
2048645710,1
1101412296,0
2130006853,0
954698350,1
1014749318,0
1458228065,0
1019369805,0
986122088,1
959375538,0
1128199211,0
2130894818,0
2046954839,0
1607490325,0
960146260,0
46828687,1
1048056618,0
1011925901,1
1125431533,1
2074471626,1
2045839592,0
2099513460,1
1182925279,0
1014661866,0
2138134032,0
1156861035,0
1186586688,1
1039805471,0
1154983241,1
1557648063,1
2060066618,1
2077388260,0
1127481346,1
1099751691,0
2107918364,0
2101342146,0
1104243405,1
1455371192,1
955705478,1
1045114036,0
1154295165,0
1573651063,1
1191201411,0
1555709726,0
1191147593,0
1174409979,1
1455191485,1
2023738514,1
1184587810,1
1156146054,1
982399176,1
1205779902,1
915653932,1
1729057669,0
987854772,0
2101271128,1
1154116422,0
2107916442,1
987106151,1
1100552202,0
2071628121,0
1463914303,1
1732038690,0
2078102284,1
2130911252,0
744507951,1
1460132766,1
989760436,1
1513669115,1
990799277,0
740274315,1
1761444328,0
1186468484,1
2134498569,0
1013862315,0
989011817,0
2079166206,0
1486196049,1
1725516383,0
1463797061,1
947083437,1
1188230961,0
1759507912,0
2050435093,0
916607244,0
1759566535,1
959397641,0
1131002450,1
1457572663,0
2079086348,1
987850929,0
2134548635,1
1562234915,0
2073461614,0
943478726,0
1040702083,1
1631172996,1
962021169,0
1160525328,0
983472612,0
2106987155,0
1039716096,1
2073516391,1
1125609318,1
1013800809,0
983203533,1
2077229792,0
1048119083,1
1976830564,0
2104123768,0
1517476597,0
1463861448,1
858459700,0
990596506,1
1562208006,0
917530765,1
1161536303,1
1913835666,1
1463976766,0
1517419899,1
1486202774,0
2017391108,1
2106808410,0
1010941834,1
1754176284,1
1130165419,1
1994038807,0
1989593221,0
2073492365,0
2133777913,1
2048585167,1
1019221813,0
1488908950,1
955557485,0
2049625931,0
1044184749,1
1516439680,1
772183790,0
1160548392,0
1783635742,0
1004422533,0
1039689191,1
1125608355,1
83501929,1
1040646345,0
1755931073,0
2078156196,1
2076332217,1
1012760047,0
1059893375,0
195666218,1
1187391045,0
956627076,1
1783730880,0
1786285218,1
962202799,0
1185668935,0
1987849495,0
920989835,1
1044247211,0
1161470952,1
2050559550,0
1019370768,0
2099395256,0
961223538,0
1691951124,0
1729980227,1
1132039369,1
1548745787,1
1102337742,0
1562350236,1
1785452990,0
1548771090,0
1486887969,1
1159682532,0
1335319221,1
1074757042,0
990863662,0
1073056072,1
2130838120,1
1068203021,0
1187421796,0
1188316488,0
2080040621,0
1155155262,1
1733652210,0
1746946484,0
860037449,1
974750697,0
2046886119,1
990716631,1
1157989249,1
1829884628,1
146868560,1
828043089,1
2077213358,1
1105321644,1
1155900037,0
2107884729,1
1659623401,1
1491678552,1
1132015344,0
2015368202,1
1559646942,0
956538666,1
138977259,1
1100581994,1
2102288828,1
1456652026,0
2050634980,1
954634922,1
958533702,1
2078239801,1
2131895316,1
1713754822,0
1560507997,0
31069769,0
1486972536,1
1891671162,0
1039568104,1
1096886948,0
1013715283,0
2079195996,1
1603587704,0
1805722953,0
856553076,0
861200472,0
1190342275,1
956604012,0
1493508785,0
2104908512,0
2134663955,1
1162545353,1
1184656038,0
961041912,0
2135378941,1
1462905251,1
2134415922,0
1154081824,1
1182779208,0
1039538312,1
1045255301,1
1157990210,1
1012877289,0
1456498265,0
1762333253,1
1186381996,1
2075535549,0
1451466648,1
1158789764,0
1043261225,1
1154172159,0
1030191748,1
861854700,0
1182889723,0
863043026,0
962083636,1
1010998534,0
1727242339,1
1987695247,0
1190280774,0
2071751129,0
1072812938,1
1663496231,1
2044143426,1
113621804,1
1074725328,0
2105897285,1
2137267210,0
2135504832,1
2074502377,1
1456271648,1
1731862827,1
1753994657,0
959224659,1
946159916,0
1733708907,0
1729184520,0
1184651236,0
1019341938,1
2132747627,1
1986798634,1
1162517481,0
2128916215,0
1186380072,1
1011115775,1
2019209320,1
1450517182,0
61456589,1
1629151696,1
2022877456,1
2049504844,1
1750132947,1
1726318819,1
2019927186,1
1011181126,1
1459239997,0
2094922088,1
1044399051,0
1017524687,0
24515749,0
958475080,1
2104171331,1
1459267868,0
199171803,1
1782594015,0
988061387,0
913002533,0
1183695038,0
1335141438,0
1663287694,1
1104452903,0
1726315934,1
1761386670,1
2135534621,1
1783612676,1
2023767342,0
986932213,0
1762425508,1
1188289582,1
2073486600,0
1162577066,0
1458491380,0
1725541367,0
1556813915,0
2074652294,0
958357839,1
1131238856,1
1019223735,1
2106040570,1
1554962068,0
956486770,0
1782711260,0
2079181487,0
207245164,0
1561282565,1
1160760775,0
1072011462,1
1760516964,0
1075704586,0
2105842508,0
1728169702,1
890305105,0
1451510382,1
1044159760,0
1599658606,1
1129236132,0
1725370311,1
1335108764,1
1986884164,1
2103182556,1
1606063671,1
1727360540,1
1464814760,1
1605050777,1
113982610,1
1557557726,1
1073980554,0
1041389200,0
2046031318,1
1072067200,1
1010968743,0
1184706972,1
1857675143,1
1104369296,1
2047776006,1
1040490665,0
2104021415,0
1104331815,1
1045232237,1
2137215316,0
1155012072,1
2104146344,0
142995730,0
1183820929,0
1097067616,1
200343405,0
1156827402,0
1716406221,0
940648581,1
1755933953,0
2078187907,1
1557767226,0
953649899,1
2016354188,1
975657494,1
46970916,0
990711825,0
979457675,1
1464869535,1
961222580,1
1102576069,0
2100438901,1
2022871692,0
1047914388,1
2077271980,1
1691471154,1
2099486551,0
2002659361,0
1756800778,0
1097066657,0
2051504687,0
960117428,0
2134458301,0
1032157954,0
1513728697,1
1976860355,1
1156053798,1
1464007518,1
1602518542,1
2132621736,1
2050432209,1
2132645856,0
1720874871,1
1837468266,1
1493319941,1
1157960419,0
1756949732,1
1560540671,1
772448595,1
1015616139,1
1490553223,1
60533068,0
772478386,0
1161678528,0
1559526817,0
1859407509,0
2076363930,0
1133892174,0
1801285268,1
957373774,1
1098702279,0
2079242030,0
2071716534,1
2070916021,1
1743043863,1
1132908111,1
2021741556,1
956689540,0
1070109645,1
1464033466,1
1725513498,1
1485129339,0
1156828363,0
1543353616,0
1185638183,1
2075320283,0
1190076081,1
1757634923,0
1727422045,0
1045167849,0
911930057,0
1131949996,1
940444532,0
1755930111,1
1974923940,0
2136390873,1
2080965103,0
143114894,1
1017556400,1
1154291324,1
1100756895,0
1069329314,0
1126352171,0
2128889307,0
1562408855,0
1202115609,0
1759653985,0
1458498107,1
1607851131,0
1561312356,0
1807030443,0
654896623,1
1730969096,1
1073982476,0
1514802135,1
1865067799,1
919053420,1
1459175611,1
988897455,0
2048733161,0
953802699,1
954631080,0
2073652949,0
1733740621,0
969247941,0
1047941298,0
2022870730,1
1730878762,1
27885446,0
1730074406,0
1104309711,0
1041622723,1
954781955,1
1027404461,0
863582578,1
1759480046,1
884284009,0
1559522013,1
1131923087,0
1158938718,1
114396370,0
986181669,1
1154205795,0
1491652606,1
1042461675,1
2130041938,1
1988706218,1
1044421154,1
988805201,0
1157749962,1
2072538092,0
1102364649,0
1128376997,0
1578562090,0
1155037059,1
315386494,1
954815593,1
1450693043,0
1726288065,0
1993200816,1
959248685,1
82697572,0
1034034787,1
2131927989,0
1686049192,1
1189237126,0
1864220584,0
1072934023,0
1691500945,0
2101186560,0
2019241033,1
1019375571,0
1896424655,0
953680651,1
2106901627,1
1460995745,1
1450603670,1
142760716,0
1995106478,1
1693883051,0
1070288392,0
954839615,0
2077150893,0
685343025,0
1458435642,0
719662257,0
1001532806,0
1019311184,0
1127392931,1
2049576447,0
1987597224,0
958390513,1
954637808,0
1464724425,1
989665297,0
2104148266,1
1013859433,0
805903888,1
2019923343,1
2051299033,1
2135450920,0
1158702312,0
1462008639,0
2076457148,0
1046185548,1
1459184260,0
776321425,0
2101285448,1
942436041,1
1866871983,1
957469875,1
1186524225,1
1042485701,1
1105286089,0
1488764800,0
1731061353,0
1018510671,1
960112625,0
232269604,1
1133050341,1
2101422004,1
1555707804,0
1783701089,0
1556755291,1
1072007619,0
1015678606,0
60418392,0
1786496639,0
90149810,1
742002193,0
1037460752,0
1733884772,0
957585195,1
1603382481,0
1130102954,1
1994165187,1
1015644971,0
855684649,1
2074401567,1
2050550412,0
1074841610,1
1460997666,0
2104944934,1
772243372,1
1727299039,0
1556840823,0
1133771090,1
912913160,1
1042431884,0
1895679880,1
1799348853,1
1018444364,0
1019340013,1
60388601,1
1126504006,1
1464808031,0
1070937065,0
1100673289,0
288604385,1
1460134689,0
1011867278,1
1602603427,1
2045904939,1
1732900705,0
2135592283,0
948870897,1
1829914419,0
913955845,0
1342839,0
1073948840,1
1995105517,0
1990490796,1
1459301501,0
2075541219,1
2128946968,1
1183755584,0
988951273,0
1727187563,0
2108640940,0
1562356963,1
2131641516,0
953801738,0
941601893,0
1786290022,0
1045172655,1
1514621466,1
1047936491,1
955561329,0
1995079571,1
1046095216,0
1011122503,0
1127421764,1
989876715,1
1019434194,0
2102256152,1
1044273159,1
1100494544,1
1098640774,0
24634913,1
1015592113,0
2101242299,0
1757754088,0
1559429757,0
1016598283,0
2107686669,1
2045871305,0
1156110495,0
1685006507,0
1514677206,0
118120245,1
1102547237,1
2021061168,0
2101376741,1
2048643788,0
1133861422,1
1044370222,0
1714384921,0
1782771800,1
2071752091,1
2075340370,1
982343437,0
862868768,1
1729122054,1
1726227524,0
953922824,0
1559432637,0
1487124374,1
1456119812,0
1733674310,1
2016259050,1
1039597895,1
1017557361,0
171803627,1
1017579462,1
2079176681,1
806205112,0
1460346109,0
1777808786,1
1454419803,1
1160547431,0
987849007,0
1489896860,1
1488851290,1
1786375551,1
1657900011,0
1128260714,0
1156822595,0
111774762,1
1102546279,1
1555769305,0
1063332407,1
1041504517,0
2078091807,0
1101651588,0
2134410155,0
1754952772,0
1070136554,0
291315366,1
1132878319,1
1556846589,0
2105115129,0
1072786990,0
1489806525,0
1182715781,0
2076370657,0
1562175334,0
1452339237,1
1731949315,1
1069275496,0
1759479085,0
1075615215,0
1658883114,1
1011086948,0
1757715650,0
2106799666,0
1634153270,1
1132071082,1
1783666491,0
1556637088,0
1733650287,0
1757868447,1
1130249023,0
1776499156,1
1730101312,0
1014781030,0
1101568942,0
1148313063,0
1043289095,0
833400981,1
1073769134,0
1102490540,0
1728164897,1
1069243783,1
1100671366,0
1729177793,0
1994986354,1
2047685671,1
1462997509,1
2043993511,1
1801280780,0
2047842315,1
1559463392,0
1456127987,1
775907665,1
1012968586,0
1728076487,0
1076574291,1
1744916208,0
1560597371,0
2104008055,0
1785545246,0
2019890669,0
2075528822,0
1097993060,0
1726438941,0
1728073602,0
1130221156,0
1456292792,0
1125486307,0
1070014507,0
2077380668,1
960267346,0
1155006308,1
1047849042,0
1014877132,1
1760614026,0
1072039334,1
2135473118,1
1992248465,1
959286164,0
1559433598,0
1786524508,1
2131811707,1
1047939373,1
1161627597,1
1556691868,1
1733765605,1
1561369052,1
1185458474,0
887143945,1
1454334272,1
2106005015,0
973052610,1
1608025389,1
1452601589,1
1075645966,0
2101365307,1
1730073444,0
1076753036,1
1806945558,1
2131699174,0
2022665077,0
113502640,1
2129128595,1
2103207542,0
2135598913,1
1072816783,0
1515749680,1
1128314531,1
1990525393,1
2047693360,1
1071152331,1
1547107282,1
145021518,1
1832804146,0
2045870343,1
1560323487,1
1728135106,0
1554817915,1
983231399,1
1733826148,1
1044187630,0
957529457,1
1125484387,0
1158018082,1
229717331,0
1757748323,1
2133533820,1
1157063809,1
1720998523,1
1730165699,0
2015425864,1
1042368457,0
1157835491,1
1075587346,0
1146525603,0
2045137588,0
1013710475,0
1730040770,1
1634093688,1
1754148415,0
1760492940,1
856727334,1
1729271008,0
1177925317,1
1455192446,0
2079252697,1
1161619908,1
2102203202,0
1728192766,0
2135619190,1
956484850,0
2099482706,0
1127334313,1
1485276370,1
1601471369,0
1040728993,0
1040674216,1
1187568829,0
1190994795,1
1187365100,0
1156884100,1
1456115966,0
1783727998,1
1801879914,0
1103386190,0
1459398090,0
797443244,0
2135479749,1
2128163264,1
1073051267,1
1068376001,1
1770838866,0
1041658277,0
1159719051,0
990772367,0
989848847,0
1156023045,0
2052430128,0
1713605867,1
1042342510,0
1807361458,0
2107723185,0
957614023,0
1128315494,0
1733802123,0
1127509215,0
1105165001,1
2077204806,1
1719831012,0
1807715636,1
2099483669,1
1016509870,1
1004227063,0
989703735,1
1730993123,0
2134445714,0
1185572832,0
1014814667,1
2076511925,0
1013796005,1
960266382,1
1762252531,1
1488736932,1
232666640,1
1097747042,0
1071954765,0
1125543006,0
1756025251,0
1014752202,0
1990397579,1
1692484048,1
1012880174,0
2127994615,0
1782597859,0
1555741436,0
2074616737,1
1128197288,1
962140333,0
2015458538,1
2022691984,1
1184775205,1
1759599208,0
1456121732,1
1045227434,0
1782836187,1
1982252526,1
962138410,1
1016686694,1
1463796098,1
1515570934,0
1186502119,1
2102120555,0
1561464191,1
2052339795,1
1072901351,1
1514590716,0
2130078064,1
2133669224,1
1133741298,1
1560330213,1
955499822,0
1755813829,1
1159690222,1
1133027277,1
1730104195,1
1758549798,0
1487781698,0
1075767050,1
1556694751,1
1688675288,1
1103322764,0
1756882462,0
56694517,1
1992368590,1
990831948,1
2106911141,1
1493410276,1
1188406822,0
1729981188,0
1069183242,1
1183727712,1
1728081290,0
1335076088,1
2136542711,0
1664300588,0
885326694,1
1633049829,1
1758703557,1
1190158727,0
1786463964,0
2076245727,1
1162518443,1
1099717094,1
2138107124,0
1729094186,1
957525610,0
2107823227,1
2021804021,1
1464716737,1
1727363425,0
32857229,1
982340553,0
959226580,0
2101450834,0
1992456040,0
2104131063,1
1714294374,1
2134413039,1
827595050,0
1658699880,0
1975966625,1
2076489821,1
1515519040,0
959314992,0
2107648325,0
1016480077,0
1730099393,1
1992459884,0
1755069054,1
1732876680,0
1993114327,1
1048090250,1
1070224002,0
716802321,1
2018222372,1
990652243,0
1074750315,0
1557678815,0
1729179714,1
2104205926,1
955614184,1
1097006112,0
1987569357,1
2132625579,1
1154208678,1
1864114487,1
833435260,0
1190161610,0
1989540367,1
2049690317,0
2129849251,0
2073689468,0
1782624767,0
1101444011,0
1775008432,0
1461980770,1
1186411787,1
2078298422,1
231832492,0
2070740158,0
1755959903,0
1160787681,0
2130952478,1
1784676503,0
1761385706,1
2076477720,0
2045013132,0
799264983,0
956571337,1
1098641735,0
1599599024,0
2046680465,1
1834667912,1
1989414477,1
1102573184,0
1463024416,1
1452363262,1
1047909584,1
1182808038,1
1157868166,0
1159659468,0
1726469693,0
1986710223,1
986244136,0
1487064792,1
